Drug,%Dead,Date,shP53,shCHK2,shATR,shCHK1,shATX,shDNAPK,shBOK,shBIM
Methotrexate,86,3/15/2013,1.497396189,0.93908562,-1.194830818,-2.115754701,0.71015352,-0.44268919,-0.924599193,0.868862208
Methotrexate,80,3/16/2013,1.305423704,1.118165592,-0.502432349,-1.87369358,1.028753656,-0.133454809,-0.788942957,0.904189807
Methotrexate,81,3/16/2013,1.251918374,0.883598457,-0.613792929,-2.661747946,1.150518904,-0.104194567,-1.014295803,0.987974699
Methotrexate,82,3/16/2013,1.417526695,1.130261098,-0.579752679,-2.709041253,0.802635745,0,-0.865060147,1.038745454
Methotrexate,81,3/17/2013,1.953204487,1.336527002,-0.353235325,-2.362628449,1.648949913,0.249120396,-0.848189311,1.101694126
Methotrexate,85,3/17/2013,2.370726572,1.384240308,-0.473730617,-2.778147408,1.812859297,-0.040900093,-0.790165508,0.882900651
Methotrexate,86,3/17/2013,2.585367832,1.56682777,-0.183710128,-2.778147408,1.583864141,0.175299713,-0.722636566,0.838557296
Methotrexate,86,3/17/2013,2.44348247,1.366380965,-0.494472464,-2.403654162,1.518281222,0.108729773,-0.562734484,1.03631944
Gemcitabine,80,3/17/2013,1.717022222,0.89631696,-1.167232064,-1.327290797,0.370449991,0.94024088,0.848343299,0.428273326
Gemcitabine,75,3/22/2013,1.350639558,0.855733045,-0.653189287,-1.098250782,0.665169392,0.897349647,0.935596873,0.823713034
Gemcitabine,85,3/22/2013,1.52958218,1.199177849,-0.810501292,-1.098250782,0.698160289,0.809423319,0.98846522,0.982887516
Gemcitabine,81,3/21/2013,1.756420674,0.854585977,-1.098452253,-1.414639286,0.697607666,1.144384402,0.822470732,0.963843093
Gemcitabine,91,3/21/2013,2.036660208,1.004824225,-0.700373667,-2.359193576,0.868672826,1.25870197,0.990171068,1.079751022
Scriptaid,79,3/17/2013,1.081719304,0.101238896,-0.668108662,-1.392493716,0.272378094,0.728063392,-1.356407608,3.345681794
Scriptaid,84,3/21/2013,0.766704874,-0.222542804,-0.68713784,-2.094975653,-0.246624598,0.554572502,-1.325355263,3.647135015
Scriptaid,77,3/22/2013,0.749245461,0.019985567,-0.717185331,-1.640889243,0,0.590475843,-0.784248902,3.120308081
Scriptaid,73,2/15/2014,0.903380179,-0.584728645,-0.081986381,-1.441771472,0.066846713,0.370998922,-0.795031077,2.746101203
Scriptaid,71,2/15/2014,0.74689145,-0.251800607,-0.153142417,-1.859634032,0.265380091,0.509182551,-0.838612445,3.252472277
Cyclohex,82,FEB-26-2012,2.474875382,-0.41599148,0.434641196,-1.534269656,-0.46160599,-0.290710745,-0.219513164,2.580319127
Cyclohex,91,FEB-26-2012,2.730595691,-0.174536628,0.213820119,-1.857483277,-0.482151695,0.100116987,-0.431510924,3.206697893
Cyclohexamide,91,3/21/2013,2.797837214,-0.364116062,0.248175386,-1.458378592,-0.773029962,0.323825864,0.478970038,3.083912806
Cyclohexamide,84,3/21/2013,2.465830831,-0.34610537,0.090183709,-1.416796383,-0.57685567,-0.027101805,0.379503507,2.589050845
Cyclohexamide,89,3/21/2013,3.004265932,-0.212650561,0.326618036,-2.000460557,-0.930805741,-0.08224898,0.583879433,2.820414498
Zebularine,78,6/24/2013,0.249152996,0.276163678,0.141832694,-1.973610019,-0.099949587,0.228027956,-0.110182918,1.720680511
Zebularine,84,6/24/2013,0.444807097,0.187627003,0.513801472,-1.776091346,0,0.153951365,0,2.069590272
Zebularine,78,6/29/2013,0.337034987,-0.095704514,0.141832694,-2.08059411,0,0.380654505,-0.482151695,1.980547637
Zebularine,80,7/14/2013,0.33376301,0.256605679,-0.155131986,-2.03709621,0.284466629,0.531145127,0.166657578,1.995372289
Zebularine,86,7/14/2013,0.84565598,-0.267365952,-0.165192802,-2.433423005,0.703798512,0.480607735,-0.194236077,2.119279289
Zebularine,88,7/14/2013,0.660248657,0.032450649,-0.165192802,-2.39723585,0.38271391,0.125164722,-0.574195947,2.592762067
Zebularine,90,7/14/2013,0.471575439,0.157545869,-0.376907827,-3.044274996,0.014562798,0.125164722,-0.701973423,2.675469783
Zebularine,86,6/24/2013,0.536729586,0,0.273798035,-2.416362897,-0.20469042,0.153951365,-0.22659241,2.069590272
Zebularine,90,6/24/2013,0.444807097,-0.20469042,0.273798035,-2.199438282,-0.20469042,0,-0.350186355,2.556049809
Docetaxel,90,6/27/2013,3.696640651,0.276163678,0.116409492,-2.123217016,-1.426700417,0,-0.513801472,0.680837582
Docetaxel,90,7/17/2013,3.488935613,0.875685248,0.314873337,-2.192645078,-0.659408852,0.240003437,-1.492907523,1.131244533
Docetaxel,88,6/29/2013,3.8259706,0.180459164,0.39739198,-1.963634254,-1.343954401,0.080259572,-0.893482507,0.971985624
Docetaxel,84,6/29/2013,3.509013647,0.428957477,0.828674809,-1.520111356,-1.565556954,0.234210937,-0.22659241,0.971985624
Docetaxel,81,8/2/2013,2.7589919,0,0.180459164,-1.228419355,-0.513801472,-0.255559285,-0.582908842,0.497499659
Docetaxel,81,7/17/2013,3.406189597,0.707446507,0.410577851,-1.361795478,-0.953087069,0,-0.835369298,0.782546628
Docetaxel,77,6/27/2013,2.955453561,0.52466199,0.331333243,-1.294542207,-0.875685248,0.153951365,-0.240003437,0.562371797
Docetaxel,67,8/1/2013,2.483884662,0,0.428957477,-1.094104186,-0.749418033,0.116409492,-0.234210937,0.362570079
Topotecan,64,6/27/2013,3.550197083,3.550197083,0.707446507,-1.394491794,-0.444402419,0.575502171,-0.371968777,1.260794444
Topotecan,83,7/18/2013,4.166235242,4.568474378,1.183972776,-0.84682866,0.295455884,0.916533177,-0.62398439,2.059370534
Topotecan,88,7/18/2013,4.81532808,5.1348212,1.464581686,-1.350716518,0.295455884,1.157541277,-0.482151695,2.370966694
Topotecan,83,7/17/2013,4.537434131,4.281874845,1.139930261,-1.551926587,0.492712684,0.650581288,-0.90728526,1.787006277
Topotecan,89,7/17/2013,4.679266825,5.011227255,1.210734216,-1.766982738,0.360747344,0.916533177,-1.274222963,1.981384322
Daunorubicin,92,2/15/2014,4.200951897,4.220629095,1.178851788,-1.669591579,-1.216115076,-1.222951884,-1.964995284,2.042213404
Daunorubicin,89,3/3/2014,4.864566428,4.18015984,1.195760599,-1.10238102,-1.537001258,-1.5241455,-2.056643957,1.387648831
Daunorubicin,89,2/13/2014,4.275304271,4.068063177,1.217814013,-1.398185423,-1.218208906,-1.90799664,-1.97906323,2.139555374
Daunorubicin,83,2/15/2014,3.492492731,3.440872015,0.922455202,-1.03553927,-1.077056432,-1.357614268,-1.950916418,1.488526667
Daunorubicin,80,3/3/2014,3.963005068,3.740046598,0.999279193,-1.022483669,-1.598415527,-1.199607337,-2.259394833,1.277825553
Epirubicin,81,2/3/2014,3.794266465,3.4855611,1.415037499,,-1.119701803,-1.211504105,-1.313834413,1.431339312
Epirubicin,85,2/3/2014,4.245724925,4.00894017,1.293731203,,-1.205194528,-1.506959989,-1.566966071,1.507288165
Epirubicin,90,2/3/2014,4.245724925,4.188611717,1.354664881,,-1.119701803,-1.555704323,-1.827469504,1.653731733
Epirubicin,72,2/1/2014,3.055403148,2.703516803,1.261847491,,-0.832890014,-1.506959989,-1.200819009,1.258461676
Epirubicin,77,2/1/2014,3.055403148,3.294308383,1.324095932,,-0.995895602,-1.523061663,-1.200819009,1.660911354
Epirubicin,89,2/13/2014,4.466761124,4.215869975,1.599802992,-0.828742814,-1.218208906,-1.750424224,-1.225194696,1.817348115
Epirubicin,89,3/3/2014,4.742389208,4.444561774,1.574662091,-0.681939749,-1.995597935,-1.967885937,-1.572459832,1.515637875
Epirubicin,88,2/15/2014,4.168563175,3.964530996,1.391653294,-0.511069033,-1.23429704,-1.46567011,-0.986814927,1.512781552
Epirubicin,88,2/15/2014,4.07363352,3.851100713,1.65930183,-0.498186362,-1.305174828,-1.435490867,-1.787071173,1.480392829
Epirubicin,84,2/13/2014,3.96674096,3.790663787,1.465583799,-0.77409081,-1.17346134,-1.298470493,-1.078464387,1.498555764
Epirubicin,83,3/3/2014,4.050146035,4.160084164,1.701187909,-0.464894156,-1.582867083,-1.612000588,-1.829021588,1.486009512
Epirubicin,80,2/15/2014,3.525348981,3.370537604,1.39898147,-0.701157583,-1.363258255,-1.355238738,-1.514051802,1.14105035
Epirubicin,76,3/3/2014,3.701880253,3.832437834,1.031667915,-0.310610205,-1.785860081,-1.667014922,-1.40020423,1.129770859
Epirubicin,74,2/15/2014,3.244152749,2.668776931,1.279571394,-0.729945653,-1.178537037,-1.253937615,-0.936743304,1.074754028
Carmustine,79,2/3/2014,3.656828487,3.600992096,0,,0.060933678,0.300394933,-1.637095305,1.273077228
Carmustine,80,2/1/2014,3.244507868,3.4097856,0.265951889,,-0.063009798,0.153951365,-1.827469504,1.506959989
Carmustine,90,2/1/2014,3.722513647,4.055120719,-0.410577851,,-0.063009798,0.228027956,-1.910632997,1.506959989
Carmustine,72,2/12/2014,3.247627358,2.643143572,0,-1.431339312,-0.506959989,-0.255559285,-1.566966071,0.633008541
Carmustine,91,2/12/2014,4.170629959,3.580737915,-0.513801472,-1.735379343,-0.326500825,0.331333243,-1.910632997,1.251918374
Carmustine,79,3/24/2014,3.36923381,3.16820045,-0.365768337,-1.392698735,-0.524809015,0.031638623,-2.206727685,1.071713509
Carmustine,90,3/24/2014,3.610241909,3.897665871,-0.876902426,-1.790222334,-0.986097443,0.070690601,-2.125111507,1.397289381
Carmustine,91,3/22/2014,3.622973743,3.42137675,-0.150025444,-1.355531942,-0.322799775,0.050446376,-2.903751119,1.472584995
Carmustine,78,2/17/2014,3.344578133,3.396440037,-0.264302869,-1.295904919,-0.286777893,-0.063141729,-1.620774661,1.309282534
Carmustine,92,2/17/2014,3.514023595,4.549553502,-0.600935573,-1.879052531,-0.403859446,-0.229799308,-1.183843756,1.780857974
Vinorelbine,89,3/24/2014,2.459999274,0.36526221,0.353191469,-1.312175693,-1.477143001,-0.713487999,-3.849463313,0.684631414
Vinorelbine,86,3/27/2014,2.784675655,0.551054936,0.130323339,-0.820135434,-0.891186513,-0.282652187,-4.431141503,0.797993099
Vinorelbine,84,3/21/2014,1.918544627,0.384076542,0.140811429,-1.015346298,-1.438787906,-0.134051334,-3.459812999,0.673689717
Vinorelbine,79,2/17/2014,2.722778864,0.514391137,0.265845051,-1.387094612,-1.458829261,-0.475741153,-2.82747383,1.181066851
Vinorelbine,77,3/22/2014,2.000986798,0.175299713,0.273858184,-0.465759809,-1.043729766,0.033740306,-3.400005506,0.604002234
Vinorelbine,74,3/6/2014,2.0938906,1.039896583,0.372501609,-0.781505703,-1.159772285,-0.536193328,-3.004538263,0.818943489
Vinorelbine,71,3/27/2014,2.415284414,0.349162485,0.498474451,-0.806714169,-0.662529536,-0.302116798,-3.477217799,0.822487245
Vinorelbine,70,3/21/2014,1.94740711,0.282001021,0.180145791,-0.8788264,-0.680920207,-0.124878522,-3.569064445,0.61471386
Vinorelbine,66,3/22/2014,1.943258366,-0.0939709,0.360712472,-0.717447055,-0.663881695,-0.130716189,-3.441531947,0.51867263
Vinorelbine,62,3/2/2014,2.053203523,0.495449302,0.045513582,-0.923415942,-0.800141835,-0.159128581,-2.796316412,0.249965847
Lomustine,94,3/2/2014,4.110399403,3.718764057,-0.283861163,-1.192264291,-0.588541203,-0.073533253,-1.695060921,1.286829028
Lomustine,93,3/4/2014,4.113957713,4.727529674,-1.818045635,-1.753248448,-1.402996795,0.173423043,-1.464436643,1.680198414
Lomustine,91,3/21/2014,3.476087458,3.893777293,-0.692290502,-1.900986456,-0.764795442,0.24057749,-1.92434069,1.352025867
Lomustine,87,3/21/2014,3.43900691,3.589382384,-0.398551679,-1.870229012,-0.428849669,0.200627463,-1.889741439,1.395046883
Lomustine,86,3/4/2014,4.376313986,4.400022088,-0.984378523,-1.480231162,-1.731645804,-0.455683124,-1.852126639,1.09525929
Lomustine,79,3/21/2014,3.062871731,3.122380748,-0.484955136,-1.25663529,-0.371559865,0.160080064,-2.067042891,1.195531022
Lomustine,64,3/6/2014,2.66208182,2.954922985,-0.101968804,-1.113161577,-0.651425661,-0.142748103,-0.884406905,1.036978586
Busulfan,90,4/21/2014,4.828683743,5.290202227,1.760736428,-0.567935061,-0.909416687,0.538956884,-1.596392363,1.372601732
Busulfan,90,4/19/2014,4.554798793,4.970934487,1.601699472,-1.076562875,-0.80573498,0.741654863,-1.552970826,1.467281349
Busulfan,87,4/21/2014,3.994651326,4.49516583,1.800717604,-0.42748699,-0.765743619,0.481767163,-1.583802524,1.180035029
Busulfan,79,4/21/2014,3.586485399,4.097937936,1.475126033,-0.195440128,-0.662749819,0.245212726,-1.217352434,0.709888232
Busulfan,76,4/21/2014,3.24505396,3.327374047,1.256675359,-0.291619673,-0.45282759,0.190661992,-0.983913016,0.611505413
Busulfan,74,4/19/2014,2.96940063,3.366888594,1.29145438,-0.860268346,-0.22784932,0.43934044,-1.078604299,0.968791487
Pemetrexed,88,4/21/2016,2.014353285,1.187847173,-0.106554956,-1.670771288,0.024519228,0.2782094,0.722731347,1.096843648
Pemetrexed,89,4/21/2016,1.910990821,1.366803178,0.103362464,-1.999379391,-0.232263638,-0.052446675,0.35713278,1.145451422
Pemetrexed,92,4/23/2016,1.908899074,1.210778068,-0.006500277,-1.2473351,0.313011719,0.248309658,0.485558767,1.035627799
Pemetrexed,91,4/23/2016,1.834897802,1.464921716,-0.006500277,-2.253809443,0.495875776,0.475587352,0.886189172,1.236641377
Pemetrexed,88,4/28/2016,1.622081956,0.670783575,-0.155320423,-0.869431873,-0.093976552,-0.18140777,0.216883956,0.909315616
Pemetrexed,87,4/28/2016,1.401755367,0.964706422,-0.189971273,-1.35933156,-0.043032749,0.119211715,-0.049193141,1.214487223
Pemetrexed,88,4/28/2016,1.500335756,0.894836213,0.123906999,-1.529572739,-0.283216405,0.180902161,0.103249802,1.060962214
Pemetrexed,88,4/28/2016,1.583981743,0.688669045,-0.073489869,-1.428397007,0.07050769,0.04424706,0.216883956,0.718959806
Pemetrexed,87,4/28/2016,1.513307095,0.795215603,0.130331551,-1.41438035,-0.050260695,0.248028282,0.079101593,0.732378325
Cabazitaxel,74,4/28/2016,0.684923382,-0.453225877,-0.121002585,-0.366831437,0.486808546,-0.14844612,-1.128122882,0.116597757
Cabazitaxel,82,4/28/2016,1.060235107,-0.549542399,-0.23907065,-0.307685921,0.617475314,-0.295585475,-1.339245862,-0.06909456
Cabazitaxel,90,4/29/2016,1.899481346,-0.501400534,-0.35271013,-1.018378529,0.319461347,,-0.947268035,0.091215529
Cabazitaxel,79,5/19/2016,2.415514177,-0.458646051,-0.269685137,-0.67738283,0.972590461,-0.525264279,-0.748053784,0.525796232
Cabazitaxel,93,5/19/2016,3.258217596,-0.532495081,-0.242560275,-0.561785881,0.949503893,-0.702569145,-0.987085452,0.320071726
